Actual,Predicted
265.82,919.86334
5339.77,4565.425
404.5,-759.22174
17724.68,17844.979
13027.42,12470.897
18671.75,22484.53
39771.05,40538.402
51568.71,51961.004
7826.98,8816.8
446.7,198.58003
216.0,-93.8896
49560.22,50037.37
4277.97,2858.713
3824.49,3137.76
1305.83,235.38754
190.0,-774.5586
4914.22,2350.8274
2142.35,1588.9508
11421.84,13580.313
298.44,277.49896
45996.72,45250.176
3811.29,5492.0557
8568.02,10569.337
53693.82,49132.785
88988.93,85696.03
774.67,2238.0186
32385.06,33336.215
2242.54,1260.1295
28884.9,28405.379
2819.03,1974.7463
46255.77,46805.066
34623.47,31851.191
32124.25,30770.004
904.44,1493.6351
1026.0,1488.7074
148782.83,155721.98
6467.85,6961.347
17.0,787.48395
390.5,255.11145
9375.26,10177.19
56.81,2406.8323
47341.23,34872.773
12686.28,12235.539
1257.35,1195.8984
5730.38,10112.79
30.29,-228.72975
6494.73,6740.8726
5601.1,6784.9404
39875.22,41168.11
203.16,331.9706
71371.07,71547.13
2869.83,6667.8477
1660.4,1251.3091
8129.79,7346.5635
1162.5,994.8116
645.93,433.92654
13241.07,12158.277
11138.42,13667.322
28722.34,28167.31
7785.98,6976.303
3460.15,3522.6003
13793.57,12871.761
3184.76,3352.6655
15467.96,13919.713
9700.0,8603.866
7260.12,8287.349
2952.29,2111.3694
53428.31,54231.934
13049.73,14112.084
3987.27,4381.2114
264.89,555.73456
2867.75,3206.0356
3656.68,3443.2886
72.25,629.50867
6796.59,7367.5396
12544.74,9847.591
1541.62,1575.4757
160983.38,157498.7
16578.84,16357.739
5360.69,6369.657
1110.0,3218.347
25110.6,26216.6
27599.6,29681.512
12076.52,15057.631
162.0,-388.80377
15505.26,15899.048
7701.13,9548.04
23741.31,26551.035
82.55,382.03265
46586.0,46531.586
50189.1,54898.32
3340.44,3343.118
183.7,3007.422
13197.82,14527.614
2793.14,3508.3032
1.98,366.89612
37.38,-302.26862
1083.84,1295.9313
35422.25,40881.312
5504.38,5460.6387
3260.67,2159.2446
151.54,-496.33926
739.01,446.85568
6355.59,5599.915
4081.85,5763.566
40994.96,34657.254
5131.57,4423.235
10314.16,9820.253
2094.57,2315.969
5719.66,5439.414
2595.56,3326.5173
598.4,555.2085
36095.41,33919.324
552.61,229.9326
2170.81,1662.7588
3662.0,3544.7708
913.0,322.52777
110.72,1040.18
12383.57,12374.914
7750.66,7816.424
99.41,-311.39056
3554.85,3107.7705
479.85,-391.50092
-23.85,1049.4789
2501.33,2046.4618
1322.67,1151.0986
2388.78,2975.4565
1270.08,1831.2084
3716.87,3131.2324
1251.62,1808.7148
8921.19,9413.342
25.92,-182.98213
5627.84,5460.3584
81547.54,78460.81
24.88,-1247.9347
12183.99,12282.353
928.0,265.97882
61973.18,71010.42
33061.55,23272.773
45559.23,47016.957
12043.09,11401.587
51049.83,49025.285
4239.1,4364.1763
11184.98,10024.403
8522.3,9840.027
585.0,291.50818
3424.52,4215.8613
430.18,841.335
1485.87,2430.3381
6222.22,7660.2905
5608.45,5012.5503
16531.43,20133.857
8305.48,10049.146
2357.86,3029.1497
40913.56,47167.273
11691.24,9958.395
11572.39,10634.494
50388.74,47042.88
3550.86,7132.8027
188.87,221.10292
3425.55,2582.4194
38971.89,28571.652
4.88,-467.58057
730.55,367.2655
685.85,587.2603
370.98,751.6808
11668.62,11554.59
22703.56,23420.334
7529.42,10022.046
2219.81,919.4787
16032.52,16616.475
2665.44,3641.4216
7708.64,9047.208
5896.08,5787.8105
10534.43,10897.653
8279.42,6607.828
41184.89,39527.16
27946.04,28710.703
9441.22,10394.121
41373.23,42778.914
5067.46,7398.8926
1987.59,1567.68
21.84,1378.7584
10809.86,12206.869
156.76,-486.9626
10258.97,10800.046
7423.39,7867.2905
10589.76,10512.77
2535.52,3123.4675
22316.12,22407.975
1078.46,2032.0205
18426.6,17980.906
5380.59,5445.947
25669.2,30123.957
43685.33,42290.113
12087.07,12574.583
23309.45,18980.883
7518.68,8792.148
79.61,-65.1598
4810.56,4790.4043
18800.3,17309.016
42551.8,37114.395
6329.0,4622.008
1375.64,2225.1753
2747.85,2903.554
27205.4,30054.66
18663.17,15883.86
76.92,-92.62552
7318.86,7491.336
46257.96,44265.59
7019.25,7758.7197
15740.53,17085.91
647.8,1002.3539
1579.34,965.0481
2753.92,3077.0415
63659.49,66538.37
44270.97,46286.51
10130.88,10369.818
1224.85,893.7923
19651.04,18283.486
396.25,425.07257
300.89,830.19696
2460.68,1849.5536
30313.84,35751.473
7943.54,7483.9077
19943.58,20390.467
2388.22,1237.2999
16636.44,16054.906
123508.09,117395.875
51693.33,50378.734
5617.11,5827.2734
9995.66,6847.09
89495.97,86758.875
53043.8,31605.068
3838.92,2109.071
626.76,-115.53348
2387.32,1904.609
475.2,883.33026
7400.06,8564.443
16322.0,15525.465
15374.58,15015.353
7485.48,7751.821
27985.39,29915.1
8559.33,8682.4795
9483.5,9030.448
42316.58,42433.86
12817.2,12489.627
13798.4,13085.652
668.3,311.04373
2476.09,2950.1724
4514.12,4805.584
6799.96,6804.054
26087.33,26472.076
20.94,-456.0595
3608.59,3494.9272
19579.32,12899.79
1368.0,2307.447
1285.73,1117.7734
36520.97,38044.99
514.82,680.486
3298.17,3149.1338
7425.82,8724.367
6638.75,6032.667
4227.0,6846.8237
7137.99,6973.6406
8603.57,8785.396
59543.27,61324.02
17129.71,16106.352
130233.53,138652.67
3880.25,4196.4927
16430.8,17973.463
10401.7,13122.781
7660.5,7410.227
1407.66,2142.4636
2.0,602.9401
1932.64,1685.2717
19.94,-430.61084
23655.52,25794.098
22277.51,21106.303
45315.18,43030.156
31954.38,30421.549
4327.4,3134.7407
21774.7,24013.166
50622.04,48288.766
11296.97,11016.454
21.95,-131.91287
5419.85,4734.991
114.75,643.49603
3073.96,4488.802
16886.93,18072.615
24840.71,27268.855
40217.55,40899.387
624.07,93.50472
11888.75,11642.124
42.0,-1099.0189
60782.29,62230.87
11322.87,13584.818
10001.29,9106.85
5706.45,5779.231
13677.7,14614.937
213.84,1291.0142
3235.8,2688.507
16905.09,16000.575
12382.27,17905.785
15896.0,19813.906
30033.55,28712.502
597.36,-119.0313
256.95,110.841064
3300.97,6121.8306
8939.0,10228.871
11675.64,14182.032
24533.54,24127.676
873.37,738.58167
15007.78,15734.456
2281.13,2710.3936
32000.33,29972.338
18427.16,17886.629
-34.0,13.0947485
49926.65,47954.504
18716.69,18010.213
13194.63,12223.401
30153.72,32192.19
14.06,538.8275
10174.88,6677.263
58.91,-1096.7212
18901.83,15711.666
8029.43,7211.719
4177.82,3505.879
14969.8,15712.323
440.02,249.08717
2067.0,5592.632
9073.74,8123.548
10839.27,11238.982
7248.03,6224.596
34700.56,33239.89
485.8,1745.9897
82.0,-68.5688
70010.73,64212.07
9969.4,10598.646
1465.0,2990.681
85886.38,90610.984
958.23,6939.793
19206.33,20244.006
1832.38,2424.106
1324.04,4230.071
7574.21,6437.005
45208.18,43224.098
1669.32,1295.8024
9127.17,9179.013
52654.0,54354.453
103361.97,106926.09
20064.72,22861.807
8116.1,10652.92
18258.0,17673.783
36785.47,36294.945
3414.53,2737.8862
5066.5,4769.298
21182.71,19984.084
52788.52,41366.9
17351.59,16179.078
570.33,299.55643
4991.19,4528.1973
11820.17,12631.654
8534.76,8867.329
49040.71,51353.324
17514.94,17077.44
887.3,1455.466
761.76,207.40198
5352.42,3927.4248
2447.02,1818.9276
11853.76,10543.464
25.32,-81.344604
5153.78,5008.014
33148.9,34026.176
26517.13,28570.336
23035.84,22039.549
35320.12,35667.508
9587.51,6559.3887
2479.2,3490.1829
9643.91,9322.546
3834.35,3556.8557
224.0,267.129
37860.32,39955.547
162287.35,147594.98
5225.0,2806.31
2514.09,2581.8801
2673.3,2096.0881
7288.27,6777.8994
69518.58,66655.12
6984.96,6881.061
42494.74,35024.19
6490.17,9113.324
10198.02,9180.938
98.58,-542.5039
878.0,863.3918
190545.48,192404.44
1.75,493.1046
15714.26,17375.463
4892.36,4854.833
7701.78,7792.117
909.68,1762.066
6371.36,7513.657
6264.41,6095.2817
16947.82,16027.424
4915.02,4369.9546
3958.33,3823.8428
1069.5,1039.3702
67819.43,65882.78
33224.79,33050.938
20834.34,20492.287
10875.5,10965.644
18406.59,19706.312
8225.45,10467.102
54081.75,50513.996
2158.0,3920.1836
2085.69,2489.5
1748.24,1627.0099
179.99,-44.203884
2185.45,2717.152
4196.63,4366.709
5296.57,5348.087
3671.12,2730.6257
15290.65,14677.104
10263.01,10457.217
6175.0,4326.2886
5069.19,9836.698
3158.25,2218.882
2350.75,2963.7227
2180.01,1482.3156
41515.95,43209.71
209.72,-87.1991
18598.03,19460.123
13903.85,13029.63
153.0,767.17505
15207.0,13296.178
26881.71,21576.867
32968.05,36440.355
3365.11,3505.49
5312.94,4652.471
4389.69,4214.96
6037.64,6927.1616
12730.97,14049.369
7657.77,9135.59
7532.04,7461.658
25939.5,26972.951
18106.15,18909.293
1757.89,2442.9734
565.0,1159.6638
2213.14,3093.981
173.86,-267.71768
6483.16,7222.055
3842.85,6316.4917
18768.17,20075.617
16970.55,16472.754
27805.52,16904.717
28195.1,26918.86
17478.06,18206.707
2218.96,1982.8618
2901.08,5579.3506
13320.71,13578.123
326.39,482.17917
85017.96,84909.27
40628.54,41373.957
31040.49,30067.463
12618.66,12527.041
10544.72,10980.311
1915.97,2241.4946
60094.71,62598.17
4658.23,4626.561
9497.63,9416.828
38894.17,37989.918
5183.74,5038.042
0.1,-518.9611
460.97,300.90506
140.8,85.52278
4423.19,3699.5293
9366.89,8383.764
10425.77,10093.264
19218.84,21146.44
20830.95,21251.086
12886.0,10775.559
100.59,-361.7068
488.11,1895.6398
23.0,533.27655
32783.96,25366.055
22544.46,22669.973
11977.29,12176.691
21774.48,24027.562
53089.67,52466.805
20528.86,22641.613
82014.9,82898.16
219.0,86.232475
13554.51,13539.452
1483.36,869.0221
13036.39,13195.993
47184.05,49670.215
48653.31,43848.6
2460.85,3391.8687
19357.14,19264.287
3340.4,3832.0894
7321.33,8002.2964
62890.63,61076.484
3849.02,4592.865
19.94,-85.194275
2698.13,3726.5298
20749.99,20096.717
25.0,-497.9529
14.96,-677.98395
3926.0,3774.6384
39421.64,39527.77
99647.65,96283.71
4824.37,3180.8696
3591.72,2264.0037
103.25,58.318417
21395.31,21508.635
23154.8,23164.244
457.23,412.75708
17490.87,15739.422
3927.2,3628.872
3711.67,3744.7551
24.05,431.2883
7765.81,9441.8955
7045.06,7211.84
30639.4,30637.773
8226.61,8609.849
35848.2,37145.715
24065.6,24132.764
26.04,121.536644
3665.0,1481.8328
63.0,-185.61996
10871.03,10339.882
24616.42,25574.408
17561.08,15677.246
383.85,401.55356
3978.87,2697.0957
28947.25,28161.357
290.61,324.60754
43462.41,38508.992
3228.95,2626.661
70293.25,68993.94
4295.0,3699.8513
7180.6,6723.192
1750.0,482.16763
24665.32,31288.158
40180.68,30500.824
1176.13,2333.089
23439.0,20683.248
19389.0,19613.389
21343.37,18004.8
3190.65,1477.9364
1352.5,1987.5305
44940.97,45266.582
7633.01,8426.894
6526.2,9234.323
11514.16,11446.312
761.23,1150.3021
249.68,304.30914
54176.59,56139.15
39963.89,39641.543
62260.45,65297.887
455.0,498.46796
4146.84,4460.7573
3990.66,4220.9043
13354.89,14219.088
1385.8,1844.6096
34243.82,38056.336
4043.22,6050.7944
971.33,868.0133
24755.37,22945.621
2148.0,2207.3416
10906.17,12311.033
314.48,-289.39722
11505.95,10686.131
44681.03,34320.38
2526.09,3787.7058
8606.81,7985.1455
6425.38,7047.0957
40502.76,40842.797
17645.91,18193.635
3064.0,2426.0273
5170.0,3540.4084
16706.48,21518.234
536.8,613.28674
35632.08,33025.535
107135.73,102975.336
54.18,-79.59175
54.24,1142.4523
5840.91,5012.1953
134.62,1232.7338
20893.06,26175.35
495.38,332.1855
1965.11,742.52435
4429.29,4377.717
67967.3,66654.77
74071.99,76217.63
5546.82,5233.959
306.7,-125.55171
9838.5,8533.515
16396.13,15405.709
1360.24,791.3432
50718.34,42738.57
62072.04,64032.61
3901.54,2551.9404
2113.19,1586.0353
48490.38,49554.133
57604.57,53122.387
149.86,-110.40346
4392.5,5440.1665
139.33,370.6172
9845.6,12044.182
15892.5,14337.925
35422.32,38145.195
25341.03,25949.398
28649.49,27528.111
10397.35,10648.587
1031.14,1136.5858
-0.75,-3200.808
2107.05,2213.1304
3327.19,1984.9011
7783.76,8193.461
4051.52,3930.7742
9471.49,10641.128
20546.26,18809.283
24961.82,20985.36
2254.07,894.7523
5491.58,5889.8037
15106.42,15634.297
14389.23,13180.212
21578.54,18298.293
3714.32,2247.224
1050.5,2100.5288
4762.56,5468.512
21525.79,21595.67
21612.78,19881.701
625.1,4989.8315
16645.05,15187.884
1587.97,2191.915
2349.94,2612.2476
10857.09,11301.983
235.14,-39.638977
65500.83,58682.6
6912.95,7878.0664
11341.4,10787.58
343.2,-445.02927
2748.51,4793.469
281.38,248.08809
12150.31,13129.081
19304.71,19617.568
1931.65,1917.8557
61603.65,59010.92
15376.13,16718.857
4431.09,4487.419
14166.15,16544.771
40783.86,39605.72
5112.37,4268.4937
8021.55,8856.916
2118.37,4686.263
2746.01,1986.5947
25055.61,25004.984
1126.4,238.52933
772.29,-696.5352
21570.95,21788.271
3918.33,3391.583
5.0,-759.40875
14536.72,14807.061
14750.05,14636.434
4550.69,4984.951
420.81,438.88632
24.84,-1092.67
3658.95,6416.0977
12646.9,12345.729
20748.29,18722.256
1671.0,1558.297
11.47,1740.953
24361.59,26811.137
1926.68,1083.6959
12875.05,13995.074
47279.87,48558.14
5973.74,6875.869
8875.75,7403.242
40093.79,39582.86
7171.21,6849.423
6000.97,5966.6743
52388.86,46425.13
705.57,827.06335
3634.77,4227.399
3732.07,4874.654
1126.47,1399.8234
16415.48,18633.426
42038.09,43172.48
2070.0,3458.6296
12561.37,12558.514
147.96,726.86365
1.98,-2023.3436
36553.98,34906.676
10413.35,10300.751
3850.45,3464.0022
16148.24,15890.75
2065.0,3019.904
7544.09,7513.765
41825.86,41286.645
24313.17,23938.195
30571.55,28943.32
83114.48,82586.914
7888.31,8927.208
1793.0,1236.9254
10332.1,9715.735
7100.5,7380.771
15665.5,11751.584
2626.9,1878.0431
9118.15,9100.882
2288.0,4056.1487
5898.06,5946.2993
4939.43,5132.286
1648.47,1109.5487
7227.81,7242.2964
75870.45,76068.74
8725.27,9804.227
33874.02,34947.895
12121.99,11224.273
18777.49,19311.445
5625.99,8613.355
8950.13,8680.913
12946.39,13052.16
14089.37,13499.914
2683.85,1586.2006
12212.01,13254.857
11227.07,10404.774
14365.38,13879.953
31169.42,36811.59
2077.0,2220.9285
6052.37,13757.857
6092.48,6347.5767
3319.84,2315.3372
23023.88,21951.482
98308.0,103026.05
5000.78,3507.1123
10456.91,10812.969
11665.24,12962.3125
23900.96,23814.268
2568.67,2765.4238
10236.51,11676.863
27148.48,25496.316
2125.31,2450.84
34830.53,36600.164
15151.36,12771.895
15076.84,14663.391
2766.73,4141.345
15525.21,12124.81
36015.58,37165.254
24026.89,19646.75
34512.54,28876.58
20514.49,18238.504
6427.86,5622.5005
8628.44,9213.0
309.0,-608.75903
2936.11,1850.2018
68121.07,76528.375
456.83,969.8076
1279.48,1681.1823
50994.13,52310.42
20.94,676.07275
6483.0,4376.7188
11125.13,11370.671
3883.52,3355.2122
1311.54,1372.194
9690.91,9523.153
4217.74,4175.1597
2039.0,1654.6682
453.82,996.5718
64.0,-344.4471
72684.73,62192.97
25369.96,27053.486
5268.62,5848.058
12224.61,10570.706
7266.9,5804.2075
11049.55,13473.814
7527.32,8089.032
10233.49,11285.033
67.08,-111.18125
52530.42,52165.227
6249.21,5121.774
17587.73,18005.312
14993.47,15857.985
2866.93,2785.2947
49.48,1863.6749
34100.92,32719.32
18340.4,19291.637
20877.4,21854.414
6083.2,6005.2847
51878.14,62180.16
5773.22,5781.617
32447.75,34199.03
55242.59,54874.65
6147.64,6459.516
1013.0,1151.3701
63678.55,59117.14
35.25,261.21503
27847.53,27419.166
55660.67,55951.633
5333.03,7030.137
10.0,54.575405
8430.44,7730.749
14311.2,10226.133
57044.62,64976.64
667.36,1523.3741
1178.26,724.0654
18268.0,19135.025
3635.86,3990.419
24243.96,27192.68
9214.54,9502.522
8482.84,11955.1455
37632.17,37837.11
56648.48,54059.836
1049.41,1624.5123
6926.0,7525.2344
490.7,777.56433
5021.87,6404.511
34.0,-556.13873
26579.44,29933.045
9779.71,9517.73
1838.13,863.82166
1435.92,-94.7808
6631.58,7121.942
6993.32,5843.622
14615.49,14904.658
8229.91,8322.41
411.0,733.78503
349.65,626.30347
128514.27,121554.93
5995.44,6060.2183
504.54,461.582
511.73,704.9414
2199.31,2935.3416
387.2,-202.72809
457.46,-107.00648
460.0,-200.98706
881.76,634.30066
22882.19,23794.785
1232.5,490.19418
14129.14,13136.159
2049.45,2169.2979
11474.41,13096.474
974.4,599.41187
105693.96,115045.83
7610.88,8962.313
428.55,67.217384
14685.07,15143.562
10408.55,10064.027
566.92,968.9204
22945.45,24634.477
13038.09,12315.205
16574.27,15437.181
10818.86,10047.477
3.1,-970.9646
20284.58,21594.482
50511.51,53211.53
3871.61,3911.4575
2707.0,2297.999
1219.89,2355.4106
25443.85,25908.006
16324.7,16931.857
3579.0,1862.1006
12637.86,13396.251
2905.74,3287.8757
10355.92,10489.77
5746.54,4436.1577
6885.58,7139.666
56.56,288.4374
14382.05,17284.092
17065.55,16664.785
3.68,341.70218
41185.47,37448.676
17888.09,18997.795
49.0,-15.714817
10546.08,9735.4
306.2,5194.4307
24405.86,23169.441
3581.18,4611.41
56180.26,49969.36
6491.69,8035.9062
3821.2,3039.5564
8884.33,7460.797
9533.64,8973.29
15.92,980.73126
13544.65,12594.544
13337.82,14095.816
1851.44,2160.184
531.46,92.05707
80.18,-121.017105
489.77,1144.971
11806.69,11155.954
2855.53,3230.2385
58602.16,56704.85
9251.83,9603.99
7873.48,6350.3975
3409.81,4150.656
97239.65,99035.92
19529.37,16851.105
3038.11,2766.3035
4092.85,5409.317
6999.6,7869.291
35230.15,37526.47
29811.95,30611.03
20493.22,20121.248
14347.05,11952.574
61.6,-50.058304
24967.5,26853.754
27876.0,26539.79
11476.16,11211.33
10237.15,13105.377
30912.63,33239.93
5710.54,6136.7563
960.0,1392.8425
6610.19,11730.216
4817.24,5553.4062
11121.36,13906.148
40898.5,43502.92
9901.37,10576.758
3209.61,2872.5168
36026.58,37390.348
43959.38,40462.05
25112.38,23861.633
76412.99,75773.836
96307.24,93585.91
1165.43,806.8161
10512.03,11745.312
6560.65,12159.342
17679.72,18431.219
2657.44,2415.398
32120.86,31757.033
46267.94,43608.246
66442.14,69685.734
2836.1,3846.286
56394.13,56939.58
24.32,-169.35835
21187.26,22013.229
75.22,67.08868
1276.79,1170.4642
328.89,11299.031
240.84,687.2482
13382.36,13820.748
16162.92,18769.738
157227.55,156927.16
268.14,1005.80914
34.41,1015.941
3796.23,3995.3806
203.53,1377.9552
2989.06,1547.8672
8120.19,9069.217
3413.34,3414.665
31907.99,32858.203
7050.0,7611.7085
6335.94,5885.1553
16815.61,17751.203
1280.71,2115.9192
10429.34,9567.378
29294.29,27254.193
24074.37,21993.545
107187.65,106634.35
4.85,452.09705
1755.34,2755.093
240.26,276.60385
177.47,275.15533
7138.62,6731.332
239.88,-19.567215
10447.73,9452.66
14616.14,12506.665
4513.18,5590.057
76.0,-62.12821
2734.76,2199.5583
578.56,603.1153
2991.16,2406.817
6707.61,8023.6367
21246.05,20868.73
18344.81,18227.22
2394.49,2457.2454
1093.31,1518.7317
231.67,624.213
5500.73,4274.6943
16587.66,21991.174
19113.13,19272.844
237.6,-62.584244
28856.32,29783.006
10632.88,15121.022
9049.53,6067.9316
3437.26,1580.9645
20704.18,20777.428
9152.4,9224.06
82631.69,81676.95
965.24,1048.4692
2596.21,3320.7256
65331.99,64542.99
4200.78,3553.0952
5.42,-897.96625
1172.0,1619.3334
60095.05,60931.254
18340.17,18161.818
55385.89,56766.51
7862.14,7643.1724
10508.0,9255.893
57.72,521.26465
5406.67,4665.6675
2861.23,3706.2383
21687.57,21855.885
21126.91,21525.85
1476.63,1433.7695
4959.46,6100.444
51052.38,67104.3
48821.56,48484.29
28258.6,30358.504
37741.61,40036.07
1860.76,3053.1423
391.44,361.23654
1477.85,1484.6079
43865.36,40160.47
2529.32,4083.476
9872.61,10685.865
89.88,1617.1935
1626.5,1841.2731
10153.63,10517.059
9547.7,10111.961
65710.63,69231.14
31128.66,27309.941
10349.29,8751.223
17678.21,21122.56
24.26,431.32892
220.0,-68.00151
17284.18,16125.359
3882.54,4173.523
409.36,-471.865
7421.49,8848.533
16035.08,15274.377
41582.31,41031.9
1186.71,698.7609
34551.36,40193.137
7.48,-374.31927
671.09,1626.0334
593.97,800.95605
48542.06,49934.414
4674.6,4728.0996
4751.01,5353.191
8245.06,10624.51
9649.68,8993.571
54905.58,53911.18
506.46,436.13705
42506.8,42971.754
21832.43,20427.512
2568.76,1693.8745
51408.89,37510.188
4765.44,5443.251
21461.24,23342.557
18312.25,20580.76
14087.63,14024.45
17535.26,18534.266
84362.26,85984.445
1962.0,1408.5905
19789.78,26125.332
3201.4,4258.686
11906.09,13237.686
17577.46,14754.501
10135.08,9917.423
181905.35,139675.88
648.0,1627.1646
1640.0,1897.5721
684.0,928.409
228.8,143.94962
10571.77,10992.036
53299.02,51030.18
13090.65,11619.191
1163.33,1397.7607
44.65,40.211445
16485.88,17910.863
14803.35,18958.55
3697.52,4979.979
16418.32,16106.226
12968.58,11765.679
29524.22,22872.527
22720.54,21450.14
1538.19,1896.762
3317.93,2537.198
2958.98,3102.4106
15652.01,18384.654
86705.74,87193.98
1832.63,2046.5958
50476.21,50145.35
7865.18,7360.831
8963.34,8727.942
5085.04,6106.1045
21780.29,17867.818
34769.51,33348.062
4830.81,5185.1987
52868.06,53635.402
28309.42,9096.061
4509.97,5023.3354
19080.73,19553.24
9519.5,9602.464
1987.8,2549.159
36110.0,33915.43
23383.4,25059.799
1104.45,1144.5372
30146.47,26841.373
1257.68,1768.7108
1103.27,1707.9578
927.84,1417.4724
8292.17,9886.115
2707.25,1935.88
20281.62,21964.408
48104.07,46332.957
6281.31,7730.418
29710.87,31146.629
5042.97,4304.095
646.31,1031.4148
35165.03,31768.797
25133.99,24473.967
12865.26,13255.117
90.0,-16.55296
245.88,-662.57275
22161.77,23934.336
24.0,375.7462
34644.0,36382.74
5834.5,4253.743
26434.95,30305.791
9659.12,7458.9746
1542.34,639.1816
9422.62,10154.197
54192.92,53437.457
15220.8,16667.703
249.84,306.24692
4749.24,4369.272
32385.62,31216.375
17742.96,17138.582
1232.2,1120.923
11955.02,12039.646
5684.5,5804.758
43087.84,44962.3
11298.56,10481.049
29.0,143.26007
20053.05,18912.902
24058.76,21667.445
67807.24,65801.41
1995.5,1725.1586
9351.04,18427.209
32.97,144.59128
14627.67,14643.112
6121.33,6779.295
484.0,151.89513
18405.95,19785.373
4369.08,4191.778
5953.41,6376.179
46489.83,45884.54
30612.04,30838.393
26073.62,22227.559
98.8,39.647537
8329.86,8187.056
30655.44,29306.232
26.4,-155.69722
12392.45,13225.055
1812.02,2575.412
9628.9,8246.959
8648.02,10306.309
8188.74,9933.898
2136.0,1320.1135
